datasetKey,basisOfRecord,occurrenceStatus,species,decimalLongitude,decimalLatitude,stateProvince,year,month,day,issues,references,license,geodeticDatum,gbifID,catalogNumber,elevation,elevationAccuracy,continent,preparations,county,locality,type
d8cd16ba-bb74-4420-821e-083f2bac17c2,MATERIAL_SAMPLE,PRESENT,Diaphorina citri,73.099998,30.66,NA,2009,1,1,gass84,https://www.ebi.ac.uk/ena/browser/view/MH001379,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,3351469200,NA,NA,NA,NA,NA,NA,NA,NA
d8cd16ba-bb74-4420-821e-083f2bac17c2,MATERIAL_SAMPLE,PRESENT,Diaphorina citri,72.800003,31.82,NA,2009,1,1,gass84,https://www.ebi.ac.uk/ena/browser/view/MH001377,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,3351525170,NA,NA,NA,NA,NA,NA,NA,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,-84.0247,9.9408,San José,2004,3,8,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982082,BMNH(E)1264061,NA,NA,NORTH_AMERICA,NA,NA,Montes de Oca Canton,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,-59.5714,13.075,NA,2002,12,17,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982090,BMNH(E)1264001,NA,NA,NORTH_AMERICA,NA,NA,Graeme Hall,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,103.7895,1.296,Central,2000,4,10,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269974598,BMNH(E)1251793,NA,NA,ASIA,NA,NA,Ayer Rajah,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,73.5089,4.1753,NA,1998,7,25,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982060,BMNH(E)1263855,NA,NA,ASIA,NA,NA,Nearest Named Place: Male,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,73.0627,8.2884,Lakshadweep,1990,5,14,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982049,BMNH(E)1263843,NA,NA,ASIA,NA,NA,Minicoy,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,101.4407,3.0431,Selangor,1989,4,13,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269981986,BMNH(E)1263868,NA,NA,ASIA,NA,NA,Klang (Nr),NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,85.8025,22.5474,Jharkhand,1989,4,2,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982174,BMNH(E)1263831,NA,NA,ASIA,NA,NA,Chaibasa,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,70.4579,21.5222,Gujarat,1988,3,30,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982125,BMNH(E)1263819,NA,NA,ASIA,NA,NA,Junagadh,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,55.6019,-20.9143,Saint-Denis,1986,6,25,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982115,BMNH(E)1264069,NA,NA,AFRICA,NA,NA,Sainte-Suzanne,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,106.8,-6.6,Jawa Barat,1986,11,23,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982008,BMNH(E)1263952,NA,NA,ASIA,NA,NA,Bogor,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,103.8465,1.2732,Central,1985,2,3,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269974409,BMNH(E)1251792,NA,NA,ASIA,NA,NA,Palmer Road,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,110.7122,-7.6145,Jawa Tengah,1984,12,NA,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982030,BMNH(E)1263928,NA,NA,ASIA,NA,NA,Java,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,-46.9432,-22.3679,São Paulo,1983,5,NA,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982021,BMNH(E)1264025,NA,NA,SOUTH_AMERICA,NA,NA,Mogi Guaçu,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,57.5214,-20.1465,Port Louis,1983,11,8,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982065,BMNH(E)1264081,NA,NA,AFRICA,NA,NA,Abercrombie,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,78.5833,21.2667,Maharashtra,1981,11,22,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982156,BMNH(E)1264022,NA,NA,ASIA,NA,NA,Katol,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,120.9876,23.8388,Taiwan,1980,2,26,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269981906,BMNH(E)1263832,NA,NA,ASIA,NA,NA,Nantou,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,73.0243,26.2389,Rajasthan,1970,2,13,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269981964,BMNH(E)1264118,NA,NA,ASIA,NA,NA,Jodhpur,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,147.1902,-9.4816,National Capital District,1970,7,2,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269981936,BMNH(E)1264096,NA,NA,ASIA,NA,NA,Port Moresby,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,85.3647,26.1209,Bihar,1970,8,NA,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982119,BMNH(E)1263795,NA,NA,ASIA,NA,NA,Muzaffarpur,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,75.7833,26.8453,Rajasthan,1968,5,NA,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982020,BMNH(E)1263818,NA,NA,ASIA,NA,NA,Durgapura,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,91.1329,26.3589,Assam,1968,NA,NA,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982006,BMNH(E)1264009,NA,NA,ASIA,NA,NA,Kahikuchi,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,78.0681,27.8938,Uttar Pradesh,1966,2,19,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982031,BMNH(E)1263998,NA,NA,ASIA,NA,NA,Aligarh,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,78.0322,30.3165,Uttarakhand,1966,6,9,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982124,BMNH(E)1263854,NA,NA,ASIA,NA,NA,Dehradun,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,101.6083,3.1071,Selangor,1964,5,23,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982047,BMNH(E)1263892,NA,NA,ASIA,NA,NA,Petaling Jaya,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,90.4125,23.8103,Dhaka,1964,NA,NA,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982075,BMNH(E)1264011,NA,NA,ASIA,NA,NA,Dhaka,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,114.1095,22.3964,Tsuen Wan,1963,5,9,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269981983,BMNH(E)1263820,NA,NA,ASIA,NA,NA,NA,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,71.5805,34.015,N.W.F.P.,1962,3,6,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269981987,BMNH(E)1264021,NA,NA,ASIA,NA,NA,Peshawar,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,78.8395,20.6845,Maharashtra,1962,7,NA,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982040,BMNH(E)1263901,NA,NA,ASIA,NA,NA,Vidarbha Region,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,129.3874,28.2887,Kagoshima,1962,11,13,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982017,BMNH(E)1264036,NA,NA,ASIA,NA,NA,Amami-Oshima (Nr),NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,77.5946,12.9716,Karnataka,1956,7,NA,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982108,BMNH(E)1264082,NA,NA,ASIA,NA,NA,Bangalore,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,87.855,22.9868,West Bengal,1956,7,10,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982120,BMNH(E)1264034,NA,NA,ASIA,NA,NA,NA,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,44.2561,14.9502,San`a',1938,3,8,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269981992,BMNH(E)1264093,NA,NA,ASIA,NA,NA,Nearest Named Place: Jabal Jalal,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,131.0226,-13.1893,Northern Territory,1915,7,16,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269981956,BMNH(E)1263953,NA,NA,OCEANIA,NA,NA,Stapleton,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,-68.99,12.1696,NA,1902,4,16,"cudc,gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982014,BMNH(E)1263989,NA,NA,NORTH_AMERICA,NA,NA,Nearest Named Place: Curaçao,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,113.2644,23.1292,Guangdong,NA,NA,NA,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982083,BMNH(E)1264167,NA,NA,ASIA,NA,NA,Guangzhou,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,-77.3554,25.048,New Providence,NA,NA,NA,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982118,BMNH(E)1263977,NA,NA,NORTH_AMERICA,NA,NA,Nearest Named Place: New Providence,NA
7e380070-f762-11e1-a439-00145eb45e9a,PRESERVED_SPECIMEN,PRESENT,Diaphorina citri,-86.2419,15.2,Olancho,NA,NA,NA,"gass84,colmano,inmafu",NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,1269982123,BMNH(E)1264013,NA,NA,NORTH_AMERICA,NA,NA,NA,NA
6ed43f52-25d1-4d56-a821-63a8564b81f6,HUMAN_OBSERVATION,PRESENT,Diaphorina citri,-61.53977,16.19759,NA,NA,NA,NA,cum,NA,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,3846931169,NA,NA,NA,NA,NA,Guadeloupe,NA,NA
6ed43f52-25d1-4d56-a821-63a8564b81f6,HUMAN_OBSERVATION,PRESENT,Diaphorina citri,55.53241,-21.13317,NA,NA,NA,NA,cum,NA,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,3847026687,NA,NA,NA,NA,NA,Réunion,NA,NA
,,PRESENT,Diaphorina citri,-170.82886,-14.32664,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-170.58499,-14.272988,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-170.68767,-14.28962,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-170.75926,-14.34895,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-59.044857,-28.507731,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-57.919842,-30.985036,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-64.803149,-23.944207,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-64.16667,-23.43333,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-59.460833,13.155833,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-59.617539,13.14517,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-88.401604,16.811663,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-74.885556,5.030556,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-74.863576,4.354029,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-75.00753,4.19532,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-83.753428,9.748917,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-116.916855,32.454655,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-110.955919,29.072967,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-99.472267,21.2073,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-102.084917,19.429241,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-105.225332,20.653407,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-97.433525,16.010481,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-108.985882,25.790466,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-109.930367,27.482773,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-93.391389,17.830278,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-98.783333,22,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-103.874722,18.908889,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-104.894589,21.504165,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-88.518226,18.502535,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-97.31353,20.72323,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-97.054526,20.061513,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-55.668964,-26.792362,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-67.048056,18.473889,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-66.758134,18.454893,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-65.981944,18.436944,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-104.500541,37.169463,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-57.973889,-31.401111,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-114.627692,32.692651,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-114.76772,32.490834,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-90.696012,30.061528,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-80.69475,32.376735,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-118.24366,34.052227,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-155.089629,19.718755,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-98.163343,26.301737,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-97.396381,27.800583,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-95.369803,29.760427,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-99.786168,29.209684,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-98.549378,28.461508,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-98.460466,29.457978,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.849611,7.405528,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.912056,7.813972,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.218806,7.868167,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.445361,7.546556,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-157.094722,21.137778,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-156.506944,20.852222,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-89.833611,29.586667,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-92.216389,30.063889,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-90.03,29.753611,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-88.781667,30.7525,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-88.703333,34.257778,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-88.638333,34.513611,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-81.036667,33.851111,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-79.846667,33.913889,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-98.067222,26.177778,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-98.337222,26.336389,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-97.396667,26.132222,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-64.728333,18.333889,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-64.77,17.743611,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-79.874722,-2.085556,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-97.957778,26.164167,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-81.430556,27.527778,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-88.382222,30.491667,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-119.022778,34.285833,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-118.862778,35.348056,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
,,PRESENT,Diaphorina citri,-84.095278,31.016111,,,,,,Response of Asian citrus psyllid Diaphorina citri Kuwayama (Hemiptera: Liviidae) to climate change.  ,,,,,,,,,,,
